iddepto,nomdepto,idmpio,nompio,tiporegimen,identidad,nomentidad,año,mes,total
05,05 - ANTIOQUIA,05045,05045 - APARTADÓ,CONTRIBUTIVO,EPSIC3,ASOCIACIÓN INDÍGENA DEL CAUCA - AIC -CM,2017,Abril,5
05,05 - ANTIOQUIA,05045,05045 - APARTADÓ,CONTRIBUTIVO,ESSC02,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS-CM,2017,Abril,71
05,05 - ANTIOQUIA,05045,05045 - APARTADÓ,SUBSIDIADO,EPSI03,ASOCIACIÓN INDÍGENA DEL CAUCA,2017,Abril,1278
05,05 - ANTIOQUIA,05045,05045 - APARTADÓ,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,1646
05,05 - ANTIOQUIA,05045,05045 - APARTADÓ,SUBSIDIADO,EPSS10,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A-CM,2017,Abril,476
05,05 - ANTIOQUIA,05045,05045 - APARTADÓ,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,3207
05,05 - ANTIOQUIA,05045,05045 - APARTADÓ,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,1406
05,05 - ANTIOQUIA,05045,05045 - APARTADÓ,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,38800
05,05 - ANTIOQUIA,05051,05051 - ARBOLETES,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,816
05,05 - ANTIOQUIA,05051,05051 - ARBOLETES,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,2461
05,05 - ANTIOQUIA,05051,05051 - ARBOLETES,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,177
05,05 - ANTIOQUIA,05051,05051 - ARBOLETES,CONTRIBUTIVO,EPS040,SAVIA SALUD EPS -CM,2017,Abril,67
05,05 - ANTIOQUIA,05051,05051 - ARBOLETES,CONTRIBUTIVO,EPSIC3,ASOCIACIÓN INDÍGENA DEL CAUCA - AIC -CM,2017,Abril,3
05,05 - ANTIOQUIA,05051,05051 - ARBOLETES,CONTRIBUTIVO,ESSC02,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS-CM,2017,Abril,41
05,05 - ANTIOQUIA,05051,05051 - ARBOLETES,SUBSIDIADO,EPSI03,ASOCIACIÓN INDÍGENA DEL CAUCA,2017,Abril,1551
05,05 - ANTIOQUIA,05051,05051 - ARBOLETES,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,140
05,05 - ANTIOQUIA,05051,05051 - ARBOLETES,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,525
05,05 - ANTIOQUIA,05051,05051 - ARBOLETES,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,32
05,05 - ANTIOQUIA,05051,05051 - ARBOLETES,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,19435
05,05 - ANTIOQUIA,05051,05051 - ARBOLETES,SUBSIDIADO,ESS002,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS,2017,Abril,3965
05,05 - ANTIOQUIA,05055,05055 - ARGELIA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,320
05,05 - ANTIOQUIA,05055,05055 - ARGELIA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,129
05,05 - ANTIOQUIA,05055,05055 - ARGELIA,CONTRIBUTIVO,EPS040,SAVIA SALUD EPS -CM,2017,Abril,47
05,05 - ANTIOQUIA,05055,05055 - ARGELIA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,101
05,05 - ANTIOQUIA,05055,05055 - ARGELIA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,45
05,05 - ANTIOQUIA,05055,05055 - ARGELIA,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,6433
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,CONTRIBUTIVO,EPS002,SALUD  TOTAL  S.A.  E.P.S.,2017,Abril,9
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,1189
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,39
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,124
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,1
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,199
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,CONTRIBUTIVO,EPS040,SAVIA SALUD EPS -CM,2017,Abril,13
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,CONTRIBUTIVO,ESSC24,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.-CM,2017,Abril,97
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,CONTRIBUTIVO,ESSC62,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD-CM,2017,Abril,1
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,60
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,SUBSIDIADO,EPSS02,SALUD  TOTAL  S.A.  E.P.S. CM,2017,Abril,3
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,15
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,5
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,677
05,05 - ANTIOQUIA,05059,05059 - ARMENIA,SUBSIDIADO,ESS024,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.,2017,Abril,2021
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,CONTRIBUTIVO,EAS016,EMPRESAS PUBLICAS DE MEDELLIN-DEPARTAMENTO MEDICO,2017,Abril,22
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,CONTRIBUTIVO,EAS027,FONDO DE PASIVO SOCIAL DE LOS FERROCARRILES NALES,2017,Abril,87
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,CONTRIBUTIVO,EPS002,SALUD  TOTAL  S.A.  E.P.S.,2017,Abril,585
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,3776
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,2
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,CONTRIBUTIVO,EPS010,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A,2017,Abril,6327
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,5869
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,3
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,3
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,4061
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,CONTRIBUTIVO,EPS040,SAVIA SALUD EPS -CM,2017,Abril,647
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,247
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,SUBSIDIADO,EPSS02,SALUD  TOTAL  S.A.  E.P.S. CM,2017,Abril,19
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,SUBSIDIADO,EPSS10,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A-CM,2017,Abril,300
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,347
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,196
05,05 - ANTIOQUIA,05079,05079 - BARBOSA,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,15561
05,05 - ANTIOQUIA,05086,05086 - BELMIRA,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,567
05,05 - ANTIOQUIA,05086,05086 - BELMIRA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,393
05,05 - ANTIOQUIA,05086,05086 - BELMIRA,CONTRIBUTIVO,EPS040,SAVIA SALUD EPS -CM,2017,Abril,125
05,05 - ANTIOQUIA,05086,05086 - BELMIRA,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,38
05,05 - ANTIOQUIA,05086,05086 - BELMIRA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,42
05,05 - ANTIOQUIA,05086,05086 - BELMIRA,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,2844
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,EAS016,EMPRESAS PUBLICAS DE MEDELLIN-DEPARTAMENTO MEDICO,2017,Abril,796
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,EAS027,FONDO DE PASIVO SOCIAL DE LOS FERROCARRILES NALES,2017,Abril,600
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,EPS002,SALUD  TOTAL  S.A.  E.P.S.,2017,Abril,33885
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,38719
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,4780
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,EPS010,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A,2017,Abril,145204
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,32504
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,3
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,1375
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,6934
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,33565
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,EPS040,SAVIA SALUD EPS -CM,2017,Abril,3977
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,ESSC02,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS-CM,2017,Abril,23
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,ESSC07,ASOCIACIÓN MUTUAL SER EMPRESA SOLIDARIA DE SALUD ESS-CM,2017,Abril,2
05,05 - ANTIOQUIA,05088,05088 - BELLO,CONTRIBUTIVO,ESSC62,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD-CM,2017,Abril,1
05,05 - ANTIOQUIA,05088,05088 - BELLO,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,1583
05,05 - ANTIOQUIA,05088,05088 - BELLO,SUBSIDIADO,EPSS02,SALUD  TOTAL  S.A.  E.P.S. CM,2017,Abril,1288
05,05 - ANTIOQUIA,05088,05088 - BELLO,SUBSIDIADO,EPSS05,E.P.S.  SANITAS  S.A.-CM,2017,Abril,59
05,05 - ANTIOQUIA,05088,05088 - BELLO,SUBSIDIADO,EPSS10,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A-CM,2017,Abril,2591
05,05 - ANTIOQUIA,05088,05088 - BELLO,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,991
05,05 - ANTIOQUIA,05088,05088 - BELLO,SUBSIDIADO,EPSS17,E.P.S.  FAMISANAR  LTDA.-CM,2017,Abril,1
05,05 - ANTIOQUIA,05088,05088 - BELLO,SUBSIDIADO,EPSS18,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.-CM,2017,Abril,22
05,05 - ANTIOQUIA,05088,05088 - BELLO,SUBSIDIADO,EPSS23,CRUZ BLANCA  EPS S.A.-CM,2017,Abril,179
05,05 - ANTIOQUIA,05088,05088 - BELLO,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,895
05,05 - ANTIOQUIA,05088,05088 - BELLO,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,79335
05,05 - ANTIOQUIA,05091,05091 - BETANIA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,541
05,05 - ANTIOQUIA,05091,05091 - BETANIA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,1
05,05 - ANTIOQUIA,05091,05091 - BETANIA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,153
05,05 - ANTIOQUIA,05091,05091 - BETANIA,CONTRIBUTIVO,EPS040,SAVIA SALUD EPS -CM,2017,Abril,34
05,05 - ANTIOQUIA,05091,05091 - BETANIA,CONTRIBUTIVO,ESSC91,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS-CM,2017,Abril,5
05,05 - ANTIOQUIA,05091,05091 - BETANIA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,133
05,05 - ANTIOQUIA,05091,05091 - BETANIA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,17
05,05 - ANTIOQUIA,05091,05091 - BETANIA,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,3859
05,05 - ANTIOQUIA,05091,05091 - BETANIA,SUBSIDIADO,ESS091,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS,2017,Abril,2616
05,05 - ANTIOQUIA,05093,05093 - BETULIA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,882
05,05 - ANTIOQUIA,05093,05093 - BETULIA,CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,1
05,05 - ANTIOQUIA,05093,05093 - BETULIA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,243
05,05 - ANTIOQUIA,05093,05093 - BETULIA,CONTRIBUTIVO,EPS040,SAVIA SALUD EPS -CM,2017,Abril,113
05,05 - ANTIOQUIA,05093,05093 - BETULIA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,147
05,05 - ANTIOQUIA,05093,05093 - BETULIA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,59
05,05 - ANTIOQUIA,05093,05093 - BETULIA,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,13596
05,05 - ANTIOQUIA,05101,05101 - CIUDAD BOLÍVAR,CONTRIBUTIVO,EAS016,EMPRESAS PUBLICAS DE MEDELLIN-DEPARTAMENTO MEDICO,2017,Abril,1
05,05 - ANTIOQUIA,05101,05101 - CIUDAD BOLÍVAR,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,3141
05,05 - ANTIOQUIA,05101,05101 - CIUDAD BOLÍVAR,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,1
05,05 - ANTIOQUIA,05101,05101 - CIUDAD BOLÍVAR,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,3848
05,05 - ANTIOQUIA,05101,05101 - CIUDAD BOLÍVAR,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,382
05,05 - ANTIOQUIA,05101,05101 - CIUDAD BOLÍVAR,CONTRIBUTIVO,EPS040,SAVIA SALUD EPS -CM,2017,Abril,165
05,05 - ANTIOQUIA,05101,05101 - CIUDAD BOLÍVAR,CONTRIBUTIVO,ESSC24,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.-CM,2017,Abril,308
05,05 - ANTIOQUIA,05101,05101 - CIUDAD BOLÍVAR,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,270
05,05 - ANTIOQUIA,05101,05101 - CIUDAD BOLÍVAR,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,625
05,05 - ANTIOQUIA,05101,05101 - CIUDAD BOLÍVAR,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,78
05,05 - ANTIOQUIA,05101,05101 - CIUDAD BOLÍVAR,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,8089
05,05 - ANTIOQUIA,05101,05101 - CIUDAD BOLÍVAR,SUBSIDIADO,ESS024,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.,2017,Abril,9666
05,05 - ANTIOQUIA,05107,05107 - BRICEÑO,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,570
05,05 - ANTIOQUIA,05107,05107 - BRICEÑO,CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,3
05,05 - ANTIOQUIA,05107,05107 - BRICEÑO,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,116
05,05 - ANTIOQUIA,05107,05107 - BRICEÑO,CONTRIBUTIVO,EPS040,SAVIA SALUD EPS -CM,2017,Abril,2
05,05 - ANTIOQUIA,05107,05107 - BRICEÑO,CONTRIBUTIVO,ESSC24,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.-CM,2017,Abril,118
05,05 - ANTIOQUIA,05107,05107 - BRICEÑO,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,126
05,05 - ANTIOQUIA,05107,05107 - BRICEÑO,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,26
05,05 - ANTIOQUIA,05107,05107 - BRICEÑO,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,2148
05,05 - ANTIOQUIA,05107,05107 - BRICEÑO,SUBSIDIADO,ESS024,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.,2017,Abril,3616
05,05 - ANTIOQUIA,05113,05113 - BURITICÁ,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,1142
05,05 - ANTIOQUIA,05113,05113 - BURITICÁ,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,792
05,05 - ANTIOQUIA,05113,05113 - BURITICÁ,CONTRIBUTIVO,EPS040,SAVIA SALUD EPS -CM,2017,Abril,109
05,05 - ANTIOQUIA,05113,05113 - BURITICÁ,CONTRIBUTIVO,ESSC91,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS-CM,2017,Abril,1
05,05 - ANTIOQUIA,05113,05113 - BURITICÁ,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,340
05,05 - ANTIOQUIA,05113,05113 - BURITICÁ,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,253
05,05 - ANTIOQUIA,05113,05113 - BURITICÁ,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,4405
05,05 - ANTIOQUIA,05113,05113 - BURITICÁ,SUBSIDIADO,ESS091,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS,2017,Abril,611
05,05 - ANTIOQUIA,05120,05120 - CÁCERES,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,484
05,05 - ANTIOQUIA,05120,05120 - CÁCERES,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,1
05,05 - ANTIOQUIA,05120,05120 - CÁCERES,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,99
05,05 - ANTIOQUIA,05120,05120 - CÁCERES,CONTRIBUTIVO,EPSIC3,ASOCIACIÓN INDÍGENA DEL CAUCA - AIC -CM,2017,Abril,6
05,05 - ANTIOQUIA,05120,05120 - CÁCERES,CONTRIBUTIVO,ESSC02,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS-CM,2017,Abril,2
05,05 - ANTIOQUIA,05120,05120 - CÁCERES,CONTRIBUTIVO,ESSC24,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.-CM,2017,Abril,352
05,05 - ANTIOQUIA,05120,05120 - CÁCERES,SUBSIDIADO,EPSI03,ASOCIACIÓN INDÍGENA DEL CAUCA,2017,Abril,2867
05,05 - ANTIOQUIA,05120,05120 - CÁCERES,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,98
05,05 - ANTIOQUIA,05120,05120 - CÁCERES,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,20
05,05 - ANTIOQUIA,05120,05120 - CÁCERES,SUBSIDIADO,ESS024,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.,2017,Abril,21402
05,05 - ANTIOQUIA,05125,05125 - CAICEDO,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,416
05,05 - ANTIOQUIA,05125,05125 - CAICEDO,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,43
05,05 - ANTIOQUIA,05125,05125 - CAICEDO,CONTRIBUTIVO,EPS040,SAVIA SALUD EPS -CM,2017,Abril,85
05,05 - ANTIOQUIA,05125,05125 - CAICEDO,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,124
05,05 - ANTIOQUIA,05125,05125 - CAICEDO,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,17
05,05 - ANTIOQUIA,05125,05125 - CAICEDO,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,6440
05,05 - ANTIOQUIA,05142,05142 - CARACOLÍ,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,108
05,05 - ANTIOQUIA,05129,05129 - CALDAS,CONTRIBUTIVO,EAS016,EMPRESAS PUBLICAS DE MEDELLIN-DEPARTAMENTO MEDICO,2017,Abril,77
05,05 - ANTIOQUIA,05129,05129 - CALDAS,CONTRIBUTIVO,EAS027,FONDO DE PASIVO SOCIAL DE LOS FERROCARRILES NALES,2017,Abril,90
05,05 - ANTIOQUIA,05129,05129 - CALDAS,CONTRIBUTIVO,EPS002,SALUD  TOTAL  S.A.  E.P.S.,2017,Abril,2873
05,05 - ANTIOQUIA,05129,05129 - CALDAS,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,5553
05,05 - ANTIOQUIA,05129,05129 - CALDAS,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,230
05,05 - ANTIOQUIA,05129,05129 - CALDAS,CONTRIBUTIVO,EPS010,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A,2017,Abril,46807
05,05 - ANTIOQUIA,05129,05129 - CALDAS,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,5322
05,05 - ANTIOQUIA,05129,05129 - CALDAS,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,150
05,05 - ANTIOQUIA,05129,05129 - CALDAS,CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,38
05,05 - ANTIOQUIA,05129,05129 - CALDAS,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,7314
05,05 - ANTIOQUIA,05129,05129 - CALDAS,CONTRIBUTIVO,EPS040,SAVIA SALUD EPS -CM,2017,Abril,988
05,05 - ANTIOQUIA,05129,05129 - CALDAS,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,217
05,05 - ANTIOQUIA,05129,05129 - CALDAS,SUBSIDIADO,EPSS02,SALUD  TOTAL  S.A.  E.P.S. CM,2017,Abril,146
05,05 - ANTIOQUIA,05129,05129 - CALDAS,SUBSIDIADO,EPSS05,E.P.S.  SANITAS  S.A.-CM,2017,Abril,1
05,05 - ANTIOQUIA,05129,05129 - CALDAS,SUBSIDIADO,EPSS10,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A-CM,2017,Abril,537
05,05 - ANTIOQUIA,05129,05129 - CALDAS,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,142
05,05 - ANTIOQUIA,05129,05129 - CALDAS,SUBSIDIADO,EPSS18,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.-CM,2017,Abril,1
05,05 - ANTIOQUIA,05129,05129 - CALDAS,SUBSIDIADO,EPSS23,CRUZ BLANCA  EPS S.A.-CM,2017,Abril,2
05,05 - ANTIOQUIA,05129,05129 - CALDAS,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,211
05,05 - ANTIOQUIA,05129,05129 - CALDAS,SUBSIDIADO,EPSS40,SAVIA SALUD EPS,2017,Abril,13793
